指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
09926,单季度-汇率变动对现金及现金等价物的影响,ths_sq_effect_of_erc_on_cce_uss,元,美股财务报表 / 美股REIT / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09927,单季度-现金及现金等价物净增加额,ths_sq_net_increase_in_cce_uss,元,美股财务报表 / 美股REIT / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09928,单季度-现金及现金等价物净增加额(特殊科目),ths_sq_net_add_cce_si_uss,元,美股财务报表 / 美股REIT / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09929,单季度-期初现金及现金等价物余额,ths_sq_initial_cce_balance_uss,元,美股财务报表 / 美股REIT / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09930,单季度-期末现金及现金等价物余额,ths_sq_final_balance_of_cce_uss,元,美股财务报表 / 美股REIT / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09931,单季度-期末现金及现金等价物余额(特殊科目),ths_sq_final_balance_of_cce_si_uss,元,美股财务报表 / 美股REIT / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
07569,总收入,ths_total_revenue_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07570,销售收入,ths_sales_income_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07571,其他收入,ths_other_income_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07572,销售成本,ths_sales_cost_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07573,毛利,ths_gross_profit_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07574,市场、销售和管理费用,ths_mkt_sales_manage_fee_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07575,研发费用,ths_rad_cost_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07576,利息支出,ths_interest_payout_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07577,利息收入,ths_interest_income_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07578,利息净支出,ths_interest_net_pay_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07579,其他营业费用,ths_other_operate_fee_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07580,营业费用合计,ths_total_operating_fee_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07581,营业利润,ths_op_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07582,应占关联公司利润,ths_toassociated_corp_profit_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07583,其他影响持续经营业务的税前利润的损益,ths_other_gal_effct_profit_pre_tax_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07584,持续经营业务的税前利润,ths_conti_op_before_tax_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07585,所得税费用,ths_income_tax_cost_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07586,持续经营业务利润,ths_conti_op_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07587,已终止经营业务利润,ths_stopped_ob_profit_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07588,其他影响净利润的损益,ths_other_gal_affect_np_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07589,净利润,ths_np_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07590,优先股股利,ths_preferred_sharesdividend_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07591,归属于少数股东的净利润,ths_np_atms_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07592,归属于母公司股东的净利润,ths_np_atsopc_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07593,基本每股收益,ths_ps_basic_eps_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07594,基本每股收益(持续经营业务),ths_bisic_eps_continue_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07595,基本每股收益(已终止经营业务),ths_bisic_eps_stopped_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07596,稀释每股收益,ths_dlt_earnings_per_share_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07597,稀释每股收益(持续经营业务),ths_dltd_eps_continue_ob_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07598,稀释每股收益(已终止经营业务),ths_dltd_eps_stopped_ob_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07599,其他全面收入,ths_other_compre_income_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07600,全面收入总额,ths_total_income_amt_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07601,归属于少数股东的全面收入总额,ths_total_compre_income_atms_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
07602,归属于母公司股东的全面收入总额,ths_total_income_atsopc_uss,元,美股财务报表 / 美股一般企业 / 美股利润表,报表类型、货币币种,是
09675,单季度-总收入,ths_sq_total_revenue_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09676,单季度-销售收入,ths_sq_sales_income_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09677,单季度-其他收入,ths_sq_other_revenues_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09678,单季度-销售成本,ths_sq_sales_cost_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09679,单季度-毛利,ths_sq_gross_profit_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09680,单季度-市场营销、销售和一般行政支出,ths_sq_marketing_etc_cost_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09681,单季度-研发费用,ths_sq_rad_cost_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09682,单季度-利息支出,ths_sq_interest_payout_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09683,单季度-利息收入,ths_sq_interest_income_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09684,单季度-净利息支出,ths_sq_net_interest_cost_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09685,单季度-其他营业费用,ths_sq_other_operate_fee_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09686,单季度-营业费用合计,ths_sq_total_operating_fee_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09687,单季度-营业利润,ths_sq_op_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09688,单季度-应占关联公司利润,ths_sq_to_associated_corp_profit_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09689,单季度-其他影响持续经营业务的税前利润的损益,ths_sq_other_gal_effect_pre_tax_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09690,单季度-持续经营业务的税前利润,ths_sq_conti_op_before_tax_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09691,单季度-所得税费用,ths_sq_income_tax_cost_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09692,单季度-持续经营业务利润,ths_sq_conti_op_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09693,单季度-已终止经营业务利润,ths_sq_stopped_ob_profit_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09694,单季度-其他影响净利润的损益,ths_sq_othergal_affect_np_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09695,单季度-净利润,ths_sq_np_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09696,单季度-优先股股利,ths_sq_preferred_sharesdividend_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09697,单季度-归属于少数股东的净利润,ths_sq_np_atms_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09698,单季度-归属于母公司股东的净利润,ths_sq_np_atsopc_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09699,单季度-归属于母公司股东的净利润特殊科目,ths_sq_np_atsopc_si_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09700,单季度-基本每股收益(持续运营业务),ths_sq_basic_eps_continue_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09701,单季度-基本每股收益(已终止运营业务),ths_sq_basic_eps_stopped_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09702,单季度-基本每股收益,ths_sq_basic_eps_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09703,单季度-稀释每股收益(持续运营业务),ths_sq_dlt_eps_continue_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09704,单季度-稀释每股收益(已终止运营业务),ths_sq_dlt_eps_stopped_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09705,单季度-稀释每股收益,ths_sq_dltd_earnings_per_share_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09706,单季度-其他全面收入,ths_sq_other_compre_income_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09707,单季度-全面收入总额,ths_sq_total_income_amt_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09708,单季度-归属于少数股东的全面收入总额,ths_sq_total_compre_income_atms_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09709,单季度-归属于母公司股东的全面收入总额,ths_sq_total_income_atsopc_uss,元,美股财务报表 / 美股一般企业 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
07603,经营活动现金流量净额,ths_ncf_of_oa_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
07604,投资活动现金流量净额,ths_ncf_of_ia_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
07605,资本性支出,ths_capital_cost_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
07606,筹资活动现金流量净额,ths_fa_cash_net_amt_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
07607,汇率变动对现金及现金等价物的影响,ths_effect_of_exchange_chg_on_cce_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
07608,现金及现金等价物净增加额,ths_net_increase_in_cce_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
07609,期初现金及现金等价物余额,ths_initial_cce_balance_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
07610,期末现金及现金等价物余额,ths_final_balance_of_cce_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
09381,折旧与摊销,ths_depreciation_and_amortization_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
09382,营运资金变动,ths_operating_capital_change_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
09383,投资购买,ths_invest_buy_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
09384,股份回购,ths_shares_repur_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
09385,支付股息,ths_dividend_paid_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
09386,股票发行,ths_stock_issue_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表,报表类型、货币币种,是
09852,单季度-经营活动现金流量净额,ths_sq_ncf_of_oa_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09853,单季度-折旧与摊销,ths_sq_daa_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09854,单季度-营运资金变动,ths_sq_operating_capital_change_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09855,单季度-投资活动现金流量净额,ths_sq_ncf_of_ia_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09856,单季度-资本性支出,ths_sq_capital_cost_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09857,单季度-投资购买,ths_sq_invest_buy_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09858,单季度-筹资活动现金流量净额,ths_sq_fa_cash_net_amt_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09859,单季度-股票发行,ths_sq_stock_issue_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09860,单季度-股份回购,ths_sq_shares_repur_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09861,单季度-支付股息,ths_sq_dividend_paid_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09862,单季度-汇率变动对现金及现金等价物的影响,ths_sq_effect_of_erc_on_cce_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09863,单季度-现金及现金等价物净增加额,ths_sq_net_increase_in_cce_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09864,单季度-现金及现金等价物净增加额(特殊科目),ths_sq_net_add_cce_si_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09865,单季度-期初现金及现金等价物余额,ths_sq_initial_cce_balance_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09866,单季度-期末现金及现金等价物余额,ths_sq_final_balance_of_cce_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09867,单季度-期末现金及现金等价物余额(特殊科目),ths_sq_final_balance_of_cce_si_uss,元,美股财务报表 / 美股一般企业 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
07558,优先股,ths_preferred_shares_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股所有者权益,报表类型、货币币种,是
07559,普通股,ths_common_shares_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股所有者权益,报表类型、货币币种,是
07560,资本公积,ths_capital_reserve_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股所有者权益,报表类型、货币币种,是
07561,留存收益,ths_retained_income_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股所有者权益,报表类型、货币币种,是
07562,库存股,ths_treasury_stock_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股所有者权益,报表类型、货币币种,是
07563,累计损益,ths_accumgal_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股所有者权益,报表类型、货币币种,是
07564,其他归属于母公司股东权益(归属于母公司股东权益特殊项目),ths_equity_atsopc_sbi_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股所有者权益,报表类型、货币币种,是
07565,归属于母公司股东权益合计,ths_total_quity_atsopc_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股所有者权益,报表类型、货币币种,是
07566,归属于少数股东权益,ths_equity_atms_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股所有者权益,报表类型、货币币种,是
07567,其他权益(权益特殊项目),ths_other_equity_si_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股所有者权益,报表类型、货币币种,是
07568,股东权益合计,ths_total_holders_equity_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股所有者权益,报表类型、货币币种,是
07545,短期债务,ths_st_debt_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动负债,报表类型、货币币种,是
07546,应付账款,ths_accounts_payable_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动负债,报表类型、货币币种,是
07547,应交税费,ths_tax_payable_cl_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动负债,报表类型、货币币种,是
07548,应计负债,ths_accrued_liab_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动负债,报表类型、货币币种,是
07549,流动负债递延收入,ths_flow_debt_deferred_income_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动负债,报表类型、货币币种,是
07550,其他流动负债(流动负债特殊项目),ths_other_cunrrent_liab_si_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动负债,报表类型、货币币种,是
07551,流动负债合计,ths_total_current_liab_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动负债,报表类型、货币币种,是
07525,现金和现金等价物,ths_cce_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动资产,报表类型、货币币种,是
07526,短期投资,ths_st_investment_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动资产,报表类型、货币币种,是
07527,总现金,ths_total_cash_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动资产,报表类型、货币币种,是
07528,应收账款,ths_account_receivable_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动资产,报表类型、货币币种,是
07529,存货,ths_inventory_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动资产,报表类型、货币币种,是
07530,流动资产递延所得税资产,ths_flow_assets_dit_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动资产,报表类型、货币币种,是
07531,预付款项,ths_pre_payment_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动资产,报表类型、货币币种,是
07532,其他流动资产(流动资产特殊项目),ths_other_cunrrent_assets_si_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动资产,报表类型、货币币种,是
07533,流动资产合计,ths_total_current_assets_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股流动资产,报表类型、货币币种,是
07553,递延所得税负债,ths_dt_liab_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动负债,报表类型、货币币种,是
07554,非流动负债递延收入,ths_ncl_deferred_income_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动负债,报表类型、货币币种,是
07555,其他非流动负债(非流动负债特殊项目),ths_other_noncurrent_liab_si_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动负债,报表类型、货币币种,是
07556,非流动负债合计,ths_total_noncurrent_liab_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动负债,报表类型、货币币种,是
07557,负债合计,ths_total_liab_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动负债,报表类型、货币币种,是
07899,长期债务,ths_lt_debt_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动负债,报表类型、货币币种,是
07534,固定资产总额,ths_total_fixed_assets_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动资产,报表类型、货币币种,是
07535,固定资产折旧,ths_depreciation_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动资产,报表类型、货币币种,是
07536,固定资产净额,ths_net_fixed_assets_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动资产,报表类型、货币币种,是
07537,股权投资和长期投资,ths_equity_and_lt_invest_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动资产,报表类型、货币币种,是
07538,商誉,ths_goodwill_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动资产,报表类型、货币币种,是
07539,无形资产,ths_intangible_assets_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动资产,报表类型、货币币种,是
07540,累计摊销,ths_accum_amortized_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动资产,报表类型、货币币种,是
07541,非流动资产递延所得税资产,ths_noncurrent_assets_dit_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动资产,报表类型、货币币种,是
07542,其他非流动资产(非流动资产特殊项目),ths_other_noncurrent_assets_si_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动资产,报表类型、货币币种,是
07543,非流动资产合计,ths_total_noncurrent_assets_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动资产,报表类型、货币币种,是
07962,资产合计,ths_total_asset_uss,元,美股财务报表 / 美股一般企业 / 美股资产负债表 / 美股非流动资产,报表类型、货币币种,是
05355,业绩简报实际披露日期,ths_perf_brief_actual_dd_usk,,美股财务报表 / 美股业绩预告,,
05365,业绩报告实际披露日期,ths_perf_report_actual_dd_usk,,美股财务报表 / 美股业绩预告,,
05631,业绩报告截止日期,ths_perf_report_ed_uss,,美股财务报表 / 美股业绩预告,,
06393,业绩简报预计披露日期,ths_perf_briefing_fore_dd_usk,,美股财务报表 / 美股业绩预告,,
06394,业绩报告预计披露日期,ths_perf_report_fore_dd_usk,,美股财务报表 / 美股业绩预告,,
07917,保险费,ths_insurance_fee_uss,元,美股财务报表 / 美股保险公司 / 美股利润表,报表类型、货币币种,是
07918,净投资收入(买卖交易),ths_net_invest_income_trade_uss,元,美股财务报表 / 美股保险公司 / 美股利润表,报表类型、货币币种,是
07919,净投资利得(公允价值变动),ths_net_invest_income_fv_chg_uss,元,美股财务报表 / 美股保险公司 / 美股利润表,报表类型、货币币种,是
07920,服务费、佣金和手续费,ths_service_and_commi_fee_uss,元,美股财务报表 / 美股保险公司 / 美股利润表,报表类型、货币币种,是
07922,总损益,ths_total_gal_uss,元,美股财务报表 / 美股保险公司 / 美股利润表,报表类型、货币币种,是
07923,计提的损失,ths_accrued_loss_uss,元,美股财务报表 / 美股保险公司 / 美股利润表,报表类型、货币币种,是
07924,保单持有人利益和赔偿,ths_policy_holder_right_and_compen_uss,元,美股财务报表 / 美股保险公司 / 美股利润表,报表类型、货币币种,是
07926,其他损益,ths_other_gal_uss,元,美股财务报表 / 美股保险公司 / 美股利润表,报表类型、货币币种,是
09758,单季度-保险费,ths_sq_insurance_fee_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09759,单季度-净投资收入(买卖交易),ths_sq_net_invest_income_trade_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09760,单季度-净投资利得(公允价值变动),ths_sq_net_invest_income_fv_chg_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09761,单季度-服务费、佣金和手续费,ths_sq_service_and_commi_fee_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09762,单季度-其他收入,ths_sq_other_revenues_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09763,单季度-总收入,ths_sq_total_revenue_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09764,单季度-计提的损失,ths_sq_accrued_loss_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09765,单季度-保单持有人利益和赔偿,ths_sq_policy_right_and_compen_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09766,单季度-利息支出,ths_sq_interest_payout_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09767,单季度-其他损益,ths_sq_othergal_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09768,单季度-总损益,ths_sq_totalgal_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09769,单季度-其他影响持续经营业务的税前利润的损益,ths_sq_other_gal_effect_pre_tax_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09770,单季度-持续经营业务的税前利润,ths_sq_conti_op_before_tax_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09771,单季度-所得税费用,ths_sq_income_tax_cost_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09772,单季度-持续经营业务利润,ths_sq_conti_op_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09773,单季度-已终止经营业务利润,ths_sq_stopped_ob_profit_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09774,单季度-其他影响净利润的损益,ths_sq_othergal_affect_np_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09775,单季度-净利润,ths_sq_np_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09776,单季度-优先股股利,ths_sq_preferred_sharesdividend_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09777,单季度-归属于少数股东的净利润,ths_sq_np_atms_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09778,单季度-归属于母公司股东的净利润,ths_sq_np_atsopc_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09779,单季度-归属于母公司股东的净利润特殊科目,ths_sq_np_atsopc_si_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09780,单季度-基本每股收益,ths_sq_basic_eps_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09781,单季度-基本每股收益(持续经营业务),ths_sq_bisic_eps_continue_uss,元,美股财务报表 / 美股保险公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
